date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:54:14	113607/113607	---MCZ	200	added ('OK')	text/css	date:Sat,%2009%20Dec%202023%2004:02:48%20GMT	https://joyuapp.xyz/wp-content/plugins/powerpack-lite-for-elementor/assets/css/min/frontend.min.css?ver=2.7.12	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/plugins/powerpack-lite-for-elementor/assets/css/min/frontend.min4537.css	(from https://joyuapp.xyz/jkc88/)
20:54:14	82842/82842	---MCZ	200	added ('OK')	text/css	date:Tue,%2007%20May%202024%2006:38:05%20GMT	https://joyuapp.xyz/wp-content/uploads/elementor/css/global.css?ver=1715063885	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/elementor/css/global663e.css	(from https://joyuapp.xyz/jkc88/)
20:54:14	450864/450864	---MCZ	200	added ('OK')	text/css	date:Sat,%2009%20Dec%202023%2006:52:59%20GMT	https://joyuapp.xyz/wp-content/plugins/elementor-pro/assets/css/frontend.min.css?ver=3.18.1	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/plugins/elementor-pro/assets/css/frontend.min110d.css	(from https://joyuapp.xyz/jkc88/)
20:54:15	29181/29181	---MCZ	200	added ('OK')	text/css	date:Tue,%2007%20May%202024%2006:55:21%20GMT	https://joyuapp.xyz/wp-content/uploads/elementor/css/post-4195.css?ver=1715064921	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/elementor/css/post-4195288b.css	(from https://joyuapp.xyz/jkc88/)
20:54:16	5887/5887	---MCZ	200	added ('OK')	text/css	date:Tue,%2007%20May%202024%2006:38:06%20GMT	https://joyuapp.xyz/wp-content/uploads/elementor/css/post-15.css?ver=1715063886	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/elementor/css/post-156bf3.css	(from https://joyuapp.xyz/jkc88/)
20:54:17	6498/6498	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Dec%202023%2004:02:49%20GMT	https://joyuapp.xyz/wp-content/uploads/2021/07/googleplay-150x150.png	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/2021/07/googleplay-150x150.png	(from https://joyuapp.xyz/jkc88/)
20:54:17	89476/89476	---M--	200	added ('OK')	text/javascript	date:Fri,%2008%20May%202020%2007:05:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js?ver=6.6.1	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.minb6a4.js	(from https://joyuapp.xyz/jkc88/)
20:54:17	15979/15979	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Dec%202023%2004:02:49%20GMT	https://joyuapp.xyz/wp-content/uploads/2021/07/googleplay-300x300.png	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/2021/07/googleplay-300x300.png	(from https://joyuapp.xyz/jkc88/)
20:54:18	25320/25320	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Apr%202024%2007:08:29%20GMT	https://joyuapp.xyz/wp-content/uploads/elementor/thumbs/JKC88-logo-qgjh2lkx9gztykchc6s4a0r7161bboumi9tl85uzmw.png	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/elementor/thumbs/JKC88-logo-qgjh2lkx9gztykchc6s4a0r7161bboumi9tl85uzmw.png	(from https://joyuapp.xyz/jkc88/)
20:54:18	262/262	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jan%202024%2003:19:32%20GMT	https://joyuapp.xyz/wp-content/uploads/elementor/thumbs/star-qgjh2kn21czhp5uj36u4mslmhytfk47us3g17r0i1i.png	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/elementor/thumbs/star-qgjh2kn21czhp5uj36u4mslmhytfk47us3g17r0i1i.png	(from https://joyuapp.xyz/jkc88/)
20:54:18	159216/159216	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Dec%202023%2004:02:49%20GMT	https://joyuapp.xyz/wp-content/uploads/2021/07/google-play-logo.png	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/2021/07/google-play-logo.png	(from https://joyuapp.xyz/jkc88/)
20:54:18	277/277	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jan%202024%2003:19:32%20GMT	https://joyuapp.xyz/wp-content/uploads/elementor/thumbs/download-qgjh2kn22ockflrtah3ou9hobgznkw5la1m9504rp0.png	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/elementor/thumbs/download-qgjh2kn22ockflrtah3ou9hobgznkw5la1m9504rp0.png	(from https://joyuapp.xyz/jkc88/)
20:54:19	412/412	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Apr%202024%2006:37:03%20GMT	https://joyuapp.xyz/wp-content/uploads/elementor/thumbs/18-qgjh2kn27xsvddgy3m5xo51vlhojnzwj9ub4u0lu74.png	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/elementor/thumbs/18-qgjh2kn27xsvddgy3m5xo51vlhojnzwj9ub4u0lu74.png	(from https://joyuapp.xyz/jkc88/)
20:54:19	63843/63843	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Apr%202024%2007:08:30%20GMT	https://joyuapp.xyz/wp-content/uploads/elementor/thumbs/JKC88-1-qgjh2miv3vdkfarvxbrke3aq5sv9ltmqljzu47gszo.png	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/elementor/thumbs/JKC88-1-qgjh2miv3vdkfarvxbrke3aq5sv9ltmqljzu47gszo.png	(from https://joyuapp.xyz/jkc88/)
20:54:20	312531/312531	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Dec%202023%2004:02:51%20GMT	https://joyuapp.xyz/wp-content/uploads/2023/11/JKC88-1.png	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/2023/11/JKC88-1.png	(from https://joyuapp.xyz/jkc88/)
20:54:20	120716/120716	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Apr%202024%2007:08:30%20GMT	https://joyuapp.xyz/wp-content/uploads/elementor/thumbs/JKC88-2-qgjh2miv3vdkfarvxbrke3aq5sv9ltmqljzu47gszo.png	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/elementor/thumbs/JKC88-2-qgjh2miv3vdkfarvxbrke3aq5sv9ltmqljzu47gszo.png	(from https://joyuapp.xyz/jkc88/)
20:54:20	381316/381316	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Dec%202023%2004:02:51%20GMT	https://joyuapp.xyz/wp-content/uploads/2023/11/JKC88-2.png	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/2023/11/JKC88-2.png	(from https://joyuapp.xyz/jkc88/)
20:54:20	565091/565091	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Dec%202023%2004:02:51%20GMT	https://joyuapp.xyz/wp-content/uploads/2023/11/JKC88-3.png	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/2023/11/JKC88-3.png	(from https://joyuapp.xyz/jkc88/)
20:54:21	163905/163905	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Apr%202024%2007:08:30%20GMT	https://joyuapp.xyz/wp-content/uploads/elementor/thumbs/JKC88-3-qgjh2miv3vdkfarvxbrke3aq5sv9ltmqljzu47gszo.png	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/elementor/thumbs/JKC88-3-qgjh2miv3vdkfarvxbrke3aq5sv9ltmqljzu47gszo.png	(from https://joyuapp.xyz/jkc88/)
20:54:21	225200/225200	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Dec%202023%2004:02:51%20GMT	https://joyuapp.xyz/wp-content/uploads/2023/11/JKC88-4.png	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/2023/11/JKC88-4.png	(from https://joyuapp.xyz/jkc88/)
20:54:21	60426/60426	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Apr%202024%2007:08:30%20GMT	https://joyuapp.xyz/wp-content/uploads/elementor/thumbs/JKC88-4-qgjh2miv3vdkfarvxbrke3aq5sv9ltmqljzu47gszo.png	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/elementor/thumbs/JKC88-4-qgjh2miv3vdkfarvxbrke3aq5sv9ltmqljzu47gszo.png	(from https://joyuapp.xyz/jkc88/)
20:54:21	663297/663297	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Apr%202024%2007:08:31%20GMT	https://joyuapp.xyz/wp-content/uploads/elementor/thumbs/JKC88-1-qgjh2mj2pj4gypuf7ki26iedfvg50u9mrkmjkvplzs.png	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/elementor/thumbs/JKC88-1-qgjh2mj2pj4gypuf7ki26iedfvg50u9mrkmjkvplzs.png	(from https://joyuapp.xyz/jkc88/)
20:54:22	929866/929866	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Apr%202024%2007:08:31%20GMT	https://joyuapp.xyz/wp-content/uploads/elementor/thumbs/JKC88-2-qgjh2mj2pj4gypuf7ki26iedfvg50u9mrkmjkvplzs.png	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/elementor/thumbs/JKC88-2-qgjh2mj2pj4gypuf7ki26iedfvg50u9mrkmjkvplzs.png	(from https://joyuapp.xyz/jkc88/)
20:54:22	488544/488544	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Apr%202024%2007:08:32%20GMT	https://joyuapp.xyz/wp-content/uploads/elementor/thumbs/JKC88-4-qgjh2mj2pj4gypuf7ki26iedfvg50u9mrkmjkvplzs.png	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/elementor/thumbs/JKC88-4-qgjh2mj2pj4gypuf7ki26iedfvg50u9mrkmjkvplzs.png	(from https://joyuapp.xyz/jkc88/)
20:54:22	1388042/1388042	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Apr%202024%2007:08:32%20GMT	https://joyuapp.xyz/wp-content/uploads/elementor/thumbs/JKC88-3-qgjh2mj2pj4gypuf7ki26iedfvg50u9mrkmjkvplzs.png	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/uploads/elementor/thumbs/JKC88-3-qgjh2mj2pj4gypuf7ki26iedfvg50u9mrkmjkvplzs.png	(from https://joyuapp.xyz/jkc88/)
20:54:22	2150/2150	---MCZ	200	added ('OK')	text/css	date:Wed,%2003%20Apr%202024%2007:51:47%20GMT	https://joyuapp.xyz/wp-content/plugins/expand-maker/css/readMoreStyles.css?ver=3.381	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/plugins/expand-maker/css/readMoreStyles2ba0.css	(from https://joyuapp.xyz/jkc88/)
20:54:23	23848/23848	---MCZ	200	added ('OK')	text/css	date:Wed,%2003%20Apr%202024%2007:51:47%20GMT	https://joyuapp.xyz/wp-content/plugins/expand-maker/css/animate.css?ver=6.6.1	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/plugins/expand-maker/css/animateb6a4.css	(from https://joyuapp.xyz/jkc88/)
20:54:25	367949/367949	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Aug%202024%2012:54:28%20GMT	https://joyuapp.xyz/jkc88/Trident/	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/jkc88/Trident/index.html	(from https://joyuapp.xyz/jkc88/)
20:54:25	1127/1127	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2009%20Dec%202023%2004:02:49%20GMT	https://joyuapp.xyz/wp-content/themes/twentytwentyone/assets/js/polyfills.js?ver=2.0	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/themes/twentytwentyone/assets/js/polyfillsd5f7.js	(from https://joyuapp.xyz/jkc88/)
20:54:25	1127/1127	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2009%20Dec%202023%2004:02:49%20GMT	https://joyuapp.xyz/wp-content/themes/twentytwentyone/assets/js/responsive-embeds.js?ver=2.0	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/themes/twentytwentyone/assets/js/responsive-embedsd5f7.js	(from https://joyuapp.xyz/jkc88/)
20:54:25	87553/87553	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2028%20Aug%202023%2017:14:23%20GMT	https://joyuapp.xyz/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-includes/js/jquery/jquery.minf43b.js	(from https://joyuapp.xyz/jkc88/)
20:54:26	13577/13577	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2009%20Jun%202023%2005:49:24%20GMT	https://joyuapp.xyz/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://joyuapp.xyz/jkc88/)
20:54:26	10332/10332	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202024%2005:17:03%20GMT	https://joyuapp.xyz/wp-includes/js/jquery/ui/effect.min.js?ver=1.13.3	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-includes/js/jquery/ui/effect.minb37e.js	(from https://joyuapp.xyz/jkc88/)
20:54:26	10383/10383	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2003%20Apr%202024%2007:51:47%20GMT	https://joyuapp.xyz/wp-content/plugins/expand-maker/js/yrmMore.js?ver=3.381	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/plugins/expand-maker/js/yrmMore2ba0.js	(from https://joyuapp.xyz/jkc88/)
20:54:26	3537/3537	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2003%20Apr%202024%2007:51:47%20GMT	https://joyuapp.xyz/wp-content/plugins/expand-maker/js/YrmInline.js?ver=3.381	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/plugins/expand-maker/js/YrmInline2ba0.js	(from https://joyuapp.xyz/jkc88/)
20:54:27	5825/5825	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2009%20Dec%202023%2006:52:59%20GMT	https://joyuapp.xyz/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.18.1	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min110d.js	(from https://joyuapp.xyz/jkc88/)
20:54:27	4997/4997	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2009%20Dec%202023%2004:02:47%20GMT	https://joyuapp.xyz/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.18.2	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/plugins/elementor/assets/js/webpack.runtime.minaad7.js	(from https://joyuapp.xyz/jkc88/)
20:54:27	60173/60173	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2009%20Dec%202023%2004:02:46%20GMT	https://joyuapp.xyz/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.18.2	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/plugins/elementor/assets/js/frontend-modules.minaad7.js	(from https://joyuapp.xyz/jkc88/)
20:54:28	4307/4307	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2003%20Apr%202024%2007:41:29%20GMT	https://joyuapp.xyz/wp-includes/js/dist/hooks.min.js?ver=2810c76e705dd1a53b18	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-includes/js/dist/hooks.min2757.js	(from https://joyuapp.xyz/jkc88/)
20:54:28	9141/9141	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2003%20Apr%202024%2007:41:29%20GMT	https://joyuapp.xyz/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-includes/js/dist/i18n.minc33c.js	(from https://joyuapp.xyz/jkc88/)
20:54:28	25143/25143	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2009%20Dec%202023%2006:52:59%20GMT	https://joyuapp.xyz/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.18.1	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/plugins/elementor-pro/assets/js/frontend.min110d.js	(from https://joyuapp.xyz/jkc88/)
20:54:28	12198/12198	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2009%20Dec%202023%2004:02:47%20GMT	https://joyuapp.xyz/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://joyuapp.xyz/jkc88/)
20:54:29	21464/21464	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202024%2005:17:03%20GMT	https://joyuapp.xyz/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-includes/js/jquery/ui/core.minb37e.js	(from https://joyuapp.xyz/jkc88/)
20:54:29	40436/40436	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2009%20Dec%202023%2004:02:46%20GMT	https://joyuapp.xyz/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.18.2	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/plugins/elementor/assets/js/frontend.minaad7.js	(from https://joyuapp.xyz/jkc88/)
20:54:29	38132/38132	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2009%20Dec%202023%2006:52:59%20GMT	https://joyuapp.xyz/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.18.1	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min110d.js	(from https://joyuapp.xyz/jkc88/)
20:54:29	8226/8226	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202024%2005:17:03%20GMT	https://joyuapp.xyz/wp-includes/js/dist/url.min.js?ver=36ae0e4dd9043bb8749b	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-includes/js/dist/url.mind2d7.js	(from https://joyuapp.xyz/jkc88/)
20:54:30	5496/5496	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2003%20Apr%202024%2007:41:29%20GMT	https://joyuapp.xyz/wp-includes/js/dist/api-fetch.min.js?ver=4c185334c5ec26e149cc	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-includes/js/dist/api-fetch.min803c.js	(from https://joyuapp.xyz/jkc88/)
20:54:30	93670/93670	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2009%20Dec%202023%2004:02:47%20GMT	https://joyuapp.xyz/wp-content/plugins/jet-reviews/assets/js/lib/vue.min.js?ver=2.6.11	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/plugins/jet-reviews/assets/js/lib/vue.mina117.js	(from https://joyuapp.xyz/jkc88/)
20:54:30	45508/45508	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2009%20Dec%202023%2004:02:47%20GMT	https://joyuapp.xyz/wp-content/plugins/jet-reviews/assets/js/jet-reviews-frontend.js?ver=2.2.2	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/plugins/jet-reviews/assets/js/jet-reviews-frontend605a.js	(from https://joyuapp.xyz/jkc88/)
20:54:33	38215/38215	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2009%20Dec%202023%2004:02:47%20GMT	https://joyuapp.xyz/wp-content/plugins/jet-engine/assets/js/frontend.js?ver=2.8.5	C:/Users/User/OneDrive/Pictures/JKC88/APP/JKC88/joyuapp.xyz/wp-content/plugins/jet-engine/assets/js/frontend42e1.js	(from https://joyuapp.xyz/jkc88/)
